epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,788.839,0.23491,0.47517,0.82299,0.78541,0.94844,0.87097,0.8659,0.1826,0.45255,0.77865,2.9614e-05,2.9614e-05,2.9614e-05
41,827.76,0.19582,0.42683,0.7924,0.78339,0.96213,0.8713,0.8662,0.18809,0.45398,0.779,2.704e-05,2.704e-05,2.704e-05
42,847.138,0.18803,0.41363,0.78748,0.79183,0.96562,0.86505,0.85994,0.18289,0.4461,0.77792,2.4466e-05,2.4466e-05,2.4466e-05
43,866.632,0.18543,0.40755,0.79705,0.78679,0.96778,0.86317,0.85625,0.18424,0.45439,0.77767,2.1892e-05,2.1892e-05,2.1892e-05
44,886.857,0.1832,0.39718,0.79269,0.78546,0.96882,0.86742,0.86229,0.18,0.45678,0.77653,1.9318e-05,1.9318e-05,1.9318e-05
45,906.914,0.18199,0.39714,0.79373,0.79054,0.95882,0.86552,0.86069,0.17878,0.45793,0.77678,1.6744e-05,1.6744e-05,1.6744e-05
46,926.819,0.17703,0.38441,0.79377,0.78596,0.96134,0.86903,0.86236,0.17795,0.46263,0.77703,1.417e-05,1.417e-05,1.417e-05
47,946.679,0.17696,0.3811,0.78977,0.78401,0.96152,0.87131,0.86506,0.17385,0.46371,0.77635,1.1596e-05,1.1596e-05,1.1596e-05
48,966.39,0.17404,0.3737,0.79323,0.78246,0.96371,0.86883,0.86367,0.17261,0.46213,0.77553,9.022e-06,9.022e-06,9.022e-06
49,986.228,0.17052,0.37614,0.7895,0.78399,0.96011,0.8713,0.86659,0.17229,0.46234,0.77574,6.448e-06,6.448e-06,6.448e-06
50,1005.7,0.17465,0.37115,0.79196,0.78371,0.9597,0.86943,0.86385,0.17149,0.46504,0.77577,3.874e-06,3.874e-06,3.874e-06
