epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,601.976,0.51688,0.72231,0.99151,0.79246,0.97191,0.89463,0.85436,0.30081,0.49687,0.82421,0.000110695,0.000110695,0.000110695
17,639.213,0.52312,0.69179,0.9847,0.74386,0.99121,0.8803,0.85368,0.2761,0.47636,0.81353,0.000109408,0.000109408,0.000109408
18,675.609,0.48328,0.68255,0.96386,0.77219,0.95925,0.88106,0.85543,0.26031,0.49821,0.80791,0.000108121,0.000108121,0.000108121
19,712.033,0.49124,0.6697,0.97573,0.78075,0.97061,0.87964,0.84814,0.27651,0.49088,0.8139,0.000106834,0.000106834,0.000106834
20,748.202,0.49448,0.6656,0.97353,0.77311,0.99693,0.8906,0.82444,0.40023,0.4838,0.85924,0.000105547,0.000105547,0.000105547
21,784.451,0.51219,0.65828,0.98098,0.78076,0.99153,0.87965,0.84546,0.3035,0.46187,0.82057,0.00010426,0.00010426,0.00010426
22,820.784,0.47357,0.65314,0.95972,0.79341,0.9879,0.87645,0.85114,0.26984,0.453,0.80726,0.000102973,0.000102973,0.000102973
23,857.187,0.46849,0.64263,0.95902,0.76936,0.98426,0.87246,0.8473,0.26748,0.46649,0.80882,0.000101686,0.000101686,0.000101686
24,892.392,0.46321,0.61749,0.95847,0.78593,0.97775,0.88348,0.86502,0.24221,0.44786,0.80005,0.000100399,0.000100399,0.000100399
25,929.567,0.44567,0.6301,0.95381,0.77099,0.97502,0.89145,0.86425,0.27107,0.46782,0.80706,9.9112e-05,9.9112e-05,9.9112e-05
26,965.422,0.44413,0.61839,0.94817,0.77658,0.98552,0.88324,0.86162,0.25971,0.45588,0.80699,9.7825e-05,9.7825e-05,9.7825e-05
27,1002.12,0.44633,0.63913,0.95052,0.76804,0.98977,0.89177,0.86699,0.25295,0.4385,0.80526,9.6538e-05,9.6538e-05,9.6538e-05
28,1039.47,0.44216,0.627,0.95189,0.78111,0.98259,0.8835,0.86319,0.24877,0.45642,0.80212,9.5251e-05,9.5251e-05,9.5251e-05
29,1082.45,0.44792,0.61811,0.95692,0.79237,0.97248,0.88646,0.86672,0.23416,0.44856,0.79933,9.3964e-05,9.3964e-05,9.3964e-05
30,1119.15,0.43946,0.60494,0.94638,0.77869,0.98645,0.88263,0.8499,0.30635,0.46123,0.82089,9.2677e-05,9.2677e-05,9.2677e-05
31,1154.57,0.4261,0.61889,0.9444,0.78495,0.98167,0.89484,0.86637,0.27167,0.45768,0.81064,9.139e-05,9.139e-05,9.139e-05
32,1191.48,0.42242,0.59138,0.93605,0.78386,0.98499,0.89234,0.86755,0.25983,0.43547,0.8017,9.0103e-05,9.0103e-05,9.0103e-05
33,1229.18,0.41991,0.59067,0.94232,0.79126,0.99531,0.89515,0.86815,0.26656,0.44535,0.80658,8.8816e-05,8.8816e-05,8.8816e-05
34,1267.18,0.41363,0.5901,0.93472,0.79332,0.99013,0.88683,0.86232,0.26619,0.43508,0.80758,8.7529e-05,8.7529e-05,8.7529e-05
35,1306.74,0.40473,0.58835,0.92149,0.78497,0.97475,0.89808,0.87933,0.25821,0.45111,0.8067,8.6242e-05,8.6242e-05,8.6242e-05
36,1344.33,0.40497,0.58812,0.9274,0.78332,0.98998,0.87959,0.84849,0.29727,0.44779,0.81626,8.4955e-05,8.4955e-05,8.4955e-05
37,1381.28,0.40552,0.56954,0.9291,0.7857,0.99332,0.88991,0.85455,0.31508,0.43813,0.82767,8.3668e-05,8.3668e-05,8.3668e-05
38,1417.99,0.40311,0.57554,0.92325,0.77198,0.98737,0.90874,0.8906,0.22347,0.44239,0.792,8.2381e-05,8.2381e-05,8.2381e-05
39,1455.84,0.41262,0.57085,0.93426,0.79834,0.99231,0.9064,0.88959,0.23216,0.42074,0.79321,8.1094e-05,8.1094e-05,8.1094e-05
40,1491.23,0.40571,0.56243,0.92828,0.79367,0.98352,0.90348,0.88685,0.23151,0.4167,0.79391,7.9807e-05,7.9807e-05,7.9807e-05
41,1533.03,0.4038,0.56291,0.92434,0.76661,0.98821,0.9123,0.8939,0.23741,0.42468,0.79856,7.852e-05,7.852e-05,7.852e-05
42,1570.31,0.39082,0.55133,0.92499,0.78829,0.97931,0.88924,0.87486,0.23109,0.43081,0.79282,7.7233e-05,7.7233e-05,7.7233e-05
43,1607.57,0.39814,0.55806,0.92606,0.79665,0.98358,0.91377,0.89392,0.2372,0.42311,0.79538,7.5946e-05,7.5946e-05,7.5946e-05
44,1646.04,0.39552,0.54808,0.92408,0.78875,0.9729,0.89877,0.86771,0.28269,0.45411,0.81001,7.4659e-05,7.4659e-05,7.4659e-05
45,1682.74,0.37837,0.55803,0.91723,0.77942,0.98843,0.9026,0.88676,0.22274,0.4243,0.79205,7.3372e-05,7.3372e-05,7.3372e-05
46,1719.8,0.37223,0.54315,0.91573,0.78277,0.97446,0.88566,0.86894,0.22531,0.43214,0.79348,7.2085e-05,7.2085e-05,7.2085e-05
47,1756.65,0.38252,0.55678,0.92045,0.78929,0.98812,0.88238,0.86812,0.23007,0.41762,0.79191,7.0798e-05,7.0798e-05,7.0798e-05
48,1793.02,0.38159,0.56347,0.92504,0.78941,0.98452,0.88611,0.87245,0.21772,0.42653,0.78823,6.9511e-05,6.9511e-05,6.9511e-05
49,1829.76,0.3689,0.54934,0.91317,0.76502,0.99364,0.88868,0.87548,0.22258,0.42777,0.79246,6.8224e-05,6.8224e-05,6.8224e-05
50,1866.34,0.37534,0.53909,0.92097,0.78848,0.9797,0.8858,0.86898,0.22643,0.42919,0.78997,6.6937e-05,6.6937e-05,6.6937e-05
51,1903.1,0.36256,0.54332,0.91014,0.78867,0.98167,0.88797,0.87351,0.23158,0.44119,0.79231,6.565e-05,6.565e-05,6.565e-05
52,1938.35,0.37814,0.54643,0.92791,0.77227,0.983,0.8936,0.88281,0.21189,0.44052,0.7867,6.4363e-05,6.4363e-05,6.4363e-05
53,1977.28,0.36493,0.53638,0.9144,0.77148,0.99168,0.89176,0.87624,0.22137,0.42467,0.79098,6.3076e-05,6.3076e-05,6.3076e-05
54,2012.69,0.38025,0.5558,0.91967,0.79314,0.98596,0.88944,0.87907,0.20516,0.42482,0.78472,6.1789e-05,6.1789e-05,6.1789e-05
55,2049.58,0.37074,0.53181,0.91624,0.79083,0.99133,0.88846,0.87557,0.21578,0.41479,0.78754,6.0502e-05,6.0502e-05,6.0502e-05
56,2086.32,0.36339,0.5225,0.91041,0.78567,0.97954,0.89119,0.88101,0.21798,0.42594,0.78851,5.9215e-05,5.9215e-05,5.9215e-05
57,2123.05,0.35112,0.52283,0.90659,0.78947,0.96326,0.88838,0.87123,0.2441,0.434,0.79951,5.7928e-05,5.7928e-05,5.7928e-05
58,2159.63,0.34961,0.53028,0.90319,0.78256,0.98262,0.89093,0.87453,0.23907,0.42405,0.79566,5.6641e-05,5.6641e-05,5.6641e-05
59,2196.2,0.36422,0.5213,0.91599,0.79115,0.97887,0.89052,0.86946,0.2355,0.42848,0.7953,5.5354e-05,5.5354e-05,5.5354e-05
60,2232.83,0.34564,0.51181,0.90081,0.78632,0.99126,0.89142,0.87941,0.20708,0.42462,0.78606,5.4067e-05,5.4067e-05,5.4067e-05
61,2269.8,0.33931,0.50199,0.89695,0.78465,0.99013,0.88599,0.87189,0.2203,0.42437,0.78801,5.278e-05,5.278e-05,5.278e-05
62,2306.35,0.33646,0.50999,0.89892,0.79521,0.98638,0.88951,0.87906,0.2128,0.4102,0.78795,5.1493e-05,5.1493e-05,5.1493e-05
63,2342.98,0.33403,0.50916,0.89531,0.78083,0.98155,0.88892,0.8793,0.2055,0.41897,0.78278,5.0206e-05,5.0206e-05,5.0206e-05
64,2379.3,0.34193,0.50815,0.9079,0.78892,0.98803,0.88935,0.87945,0.20722,0.41293,0.78507,4.8919e-05,4.8919e-05,4.8919e-05
65,2416.01,0.33148,0.494,0.89794,0.79573,0.97601,0.88526,0.86978,0.22009,0.41485,0.7888,4.7632e-05,4.7632e-05,4.7632e-05
66,2452.5,0.33624,0.50175,0.89629,0.80364,0.97807,0.88436,0.87378,0.22447,0.42255,0.78905,4.6345e-05,4.6345e-05,4.6345e-05
67,2489.06,0.32659,0.49985,0.89055,0.79581,0.97752,0.88702,0.87711,0.21494,0.4185,0.78625,4.5058e-05,4.5058e-05,4.5058e-05
68,2525.79,0.33302,0.49327,0.89758,0.78919,0.98918,0.90025,0.87715,0.27475,0.43163,0.81158,4.3771e-05,4.3771e-05,4.3771e-05
69,2562.5,0.33679,0.49388,0.9022,0.8004,0.98224,0.8968,0.88555,0.22014,0.41333,0.78921,4.2484e-05,4.2484e-05,4.2484e-05
70,2599.06,0.33016,0.49179,0.89169,0.80522,0.97531,0.90161,0.89091,0.19961,0.40709,0.78236,4.1197e-05,4.1197e-05,4.1197e-05
71,2635.48,0.32523,0.47972,0.89232,0.8059,0.98346,0.90079,0.89114,0.19981,0.39846,0.78233,3.991e-05,3.991e-05,3.991e-05
72,2672.71,0.31519,0.49953,0.88583,0.78945,0.97486,0.89429,0.88524,0.19961,0.41005,0.78157,3.8623e-05,3.8623e-05,3.8623e-05
73,2709.39,0.3098,0.48303,0.88631,0.79201,0.97839,0.89409,0.8824,0.23031,0.41402,0.7898,3.7336e-05,3.7336e-05,3.7336e-05
74,2746.26,0.31458,0.48681,0.89002,0.78827,0.98605,0.89402,0.88634,0.18829,0.41225,0.77799,3.6049e-05,3.6049e-05,3.6049e-05
75,2782.84,0.31894,0.50398,0.89449,0.7909,0.96561,0.88998,0.88156,0.19397,0.42169,0.78066,3.4762e-05,3.4762e-05,3.4762e-05
76,2819.54,0.32298,0.49356,0.89833,0.79669,0.98634,0.90171,0.8927,0.19302,0.40877,0.78083,3.3475e-05,3.3475e-05,3.3475e-05
77,2856.31,0.31238,0.48244,0.88708,0.79446,0.98024,0.89384,0.88486,0.18367,0.40789,0.77697,3.2188e-05,3.2188e-05,3.2188e-05
78,2892.71,0.31145,0.47955,0.88582,0.8023,0.98052,0.8993,0.88998,0.18726,0.40826,0.77664,3.0901e-05,3.0901e-05,3.0901e-05
79,2929.52,0.31056,0.47288,0.88855,0.80162,0.98203,0.90142,0.89255,0.19239,0.40525,0.77871,2.9614e-05,2.9614e-05,2.9614e-05
80,2966.25,0.31061,0.48608,0.88742,0.7962,0.9808,0.89408,0.88617,0.19908,0.41127,0.78085,2.8327e-05,2.8327e-05,2.8327e-05
81,3002.86,0.30455,0.47396,0.88086,0.78777,0.97991,0.88993,0.88112,0.19507,0.41494,0.78181,2.704e-05,2.704e-05,2.704e-05
82,3039.57,0.29798,0.47033,0.88034,0.78958,0.98315,0.88795,0.87958,0.18206,0.40724,0.77595,2.5753e-05,2.5753e-05,2.5753e-05
83,3076.43,0.3054,0.46687,0.88584,0.79552,0.97355,0.89158,0.88309,0.19771,0.41192,0.78094,2.4466e-05,2.4466e-05,2.4466e-05
84,3113.04,0.29566,0.47413,0.88099,0.8029,0.98782,0.89912,0.89175,0.18473,0.40264,0.77666,2.3179e-05,2.3179e-05,2.3179e-05
85,3149.53,0.29743,0.46198,0.87984,0.79478,0.98065,0.89592,0.88693,0.19251,0.41387,0.77887,2.1892e-05,2.1892e-05,2.1892e-05
86,3185.85,0.29633,0.47946,0.87816,0.79386,0.97478,0.88523,0.87871,0.18751,0.41425,0.77857,2.0605e-05,2.0605e-05,2.0605e-05
87,3222.59,0.30134,0.47327,0.88178,0.8025,0.97674,0.88935,0.88412,0.17629,0.41005,0.77523,1.9318e-05,1.9318e-05,1.9318e-05
88,3259.11,0.29278,0.45482,0.8797,0.7903,0.98394,0.88947,0.88301,0.17796,0.4037,0.77513,1.8031e-05,1.8031e-05,1.8031e-05
89,3295.66,0.29196,0.46506,0.88278,0.8004,0.97418,0.88307,0.87739,0.18599,0.40573,0.77772,1.6744e-05,1.6744e-05,1.6744e-05
90,3332.24,0.28081,0.45386,0.87429,0.80207,0.97457,0.89313,0.88624,0.18448,0.40674,0.77669,1.5457e-05,1.5457e-05,1.5457e-05
91,3371.59,0.21208,0.39968,0.84663,0.79709,0.96911,0.896,0.88856,0.17641,0.41033,0.77455,1.417e-05,1.417e-05,1.417e-05
92,3408.16,0.2074,0.38962,0.84133,0.80413,0.97658,0.89391,0.88681,0.17711,0.40751,0.7741,1.2883e-05,1.2883e-05,1.2883e-05
93,3444.57,0.20456,0.38658,0.83967,0.79736,0.98547,0.89324,0.88605,0.17523,0.40364,0.77342,1.1596e-05,1.1596e-05,1.1596e-05
94,3480.92,0.20685,0.38249,0.84367,0.80064,0.97793,0.89276,0.88697,0.17629,0.40727,0.77371,1.0309e-05,1.0309e-05,1.0309e-05
95,3517.41,0.19932,0.38213,0.83987,0.80349,0.97617,0.89116,0.88439,0.17412,0.40586,0.77387,9.022e-06,9.022e-06,9.022e-06
96,3553.19,0.19955,0.37774,0.84092,0.7982,0.98141,0.88819,0.88265,0.1728,0.40198,0.77313,7.735e-06,7.735e-06,7.735e-06
97,3589.51,0.19205,0.37547,0.83361,0.79434,0.98394,0.88595,0.88038,0.17077,0.40444,0.77249,6.448e-06,6.448e-06,6.448e-06
98,3625.84,0.19403,0.37,0.83769,0.79888,0.97672,0.88772,0.8819,0.17141,0.40773,0.77255,5.161e-06,5.161e-06,5.161e-06
99,3662.42,0.19578,0.37292,0.84089,0.79757,0.97735,0.88802,0.88245,0.16888,0.40586,0.77208,3.874e-06,3.874e-06,3.874e-06
100,3699.31,0.19057,0.37696,0.84082,0.79276,0.98377,0.88857,0.88299,0.1685,0.40589,0.77191,2.587e-06,2.587e-06,2.587e-06
