epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1508.81,0.2466,0.46236,0.8431,0.78877,0.98536,0.89794,0.88941,0.19238,0.42236,0.7793,7.852e-05,7.852e-05,7.852e-05
42,1545.38,0.24754,0.46931,0.84898,0.80312,0.97228,0.88811,0.88036,0.191,0.4284,0.77956,7.7233e-05,7.7233e-05,7.7233e-05
43,1587.84,0.24989,0.47843,0.85016,0.77994,0.9764,0.88066,0.87305,0.20323,0.42828,0.78315,7.5946e-05,7.5946e-05,7.5946e-05
44,1624.16,0.24785,0.4752,0.84557,0.7887,0.99245,0.88801,0.88114,0.19426,0.42367,0.78052,7.4659e-05,7.4659e-05,7.4659e-05
45,1659.16,0.24171,0.46392,0.84321,0.78225,0.98273,0.88961,0.88347,0.19356,0.44111,0.78019,7.3372e-05,7.3372e-05,7.3372e-05
46,1695.15,0.23922,0.44644,0.84612,0.79669,0.98848,0.88532,0.87582,0.18766,0.41976,0.77789,7.2085e-05,7.2085e-05,7.2085e-05
47,1731.34,0.23933,0.44658,0.84035,0.7965,0.98978,0.88594,0.88009,0.19097,0.40918,0.77796,7.0798e-05,7.0798e-05,7.0798e-05
48,1767.43,0.24021,0.45429,0.84476,0.77421,0.98879,0.89702,0.89163,0.1877,0.42434,0.77862,6.9511e-05,6.9511e-05,6.9511e-05
49,1804.3,0.23568,0.45978,0.84299,0.7848,0.9851,0.89332,0.8861,0.18459,0.42201,0.77757,6.8224e-05,6.8224e-05,6.8224e-05
50,1842.48,0.22955,0.44151,0.83929,0.80107,0.97756,0.89365,0.88422,0.18506,0.42114,0.77778,6.6937e-05,6.6937e-05,6.6937e-05
51,1878.87,0.23096,0.43837,0.83807,0.79722,0.97917,0.88667,0.87949,0.18501,0.42579,0.77885,6.565e-05,6.565e-05,6.565e-05
52,1914.01,0.23183,0.43371,0.84455,0.7971,0.97616,0.89127,0.88587,0.17746,0.43054,0.77451,6.4363e-05,6.4363e-05,6.4363e-05
53,1950.03,0.23236,0.4487,0.84208,0.80311,0.96951,0.8988,0.89438,0.17544,0.41829,0.77539,6.3076e-05,6.3076e-05,6.3076e-05
54,1986.4,0.22659,0.43251,0.83995,0.79068,0.97315,0.8859,0.8792,0.18573,0.43463,0.77872,6.1789e-05,6.1789e-05,6.1789e-05
55,2022.5,0.22863,0.44022,0.84017,0.78147,0.97508,0.88018,0.87311,0.18542,0.43242,0.77861,6.0502e-05,6.0502e-05,6.0502e-05
56,2058.78,0.22251,0.43135,0.83669,0.80492,0.97919,0.88967,0.88492,0.17717,0.41675,0.77549,5.9215e-05,5.9215e-05,5.9215e-05
57,2094.83,0.22444,0.42489,0.83645,0.79137,0.97239,0.89521,0.88746,0.17842,0.42247,0.77492,5.7928e-05,5.7928e-05,5.7928e-05
58,2131.22,0.21471,0.42232,0.83595,0.80438,0.96972,0.89548,0.8874,0.16918,0.41531,0.77382,5.6641e-05,5.6641e-05,5.6641e-05
59,2167.66,0.21978,0.41458,0.83826,0.77317,0.95829,0.89678,0.89147,0.17658,0.44509,0.77508,5.5354e-05,5.5354e-05,5.5354e-05
60,2204.14,0.21466,0.42502,0.83271,0.79788,0.96605,0.89562,0.88932,0.17984,0.42978,0.77425,5.4067e-05,5.4067e-05,5.4067e-05
61,2240.44,0.22141,0.42844,0.83781,0.79061,0.98512,0.8955,0.8899,0.16979,0.4206,0.77272,5.278e-05,5.278e-05,5.278e-05
