epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1068.28,0.50824,0.93633,0.93494,0.78579,0.9844,0.87618,0.81159,0.41524,0.56114,0.81758,9.802e-05,9.802e-05,9.802e-05
43,1096.68,0.50631,0.91891,0.93624,0.7675,0.98668,0.88432,0.85296,0.2844,0.56506,0.79314,9.724e-05,9.724e-05,9.724e-05
44,1125.32,0.49718,0.92167,0.933,0.77578,0.99208,0.88548,0.85118,0.29648,0.54243,0.79467,9.646e-05,9.646e-05,9.646e-05
45,1156.55,0.48422,0.88612,0.92448,0.80344,0.96686,0.89059,0.84308,0.34991,0.5486,0.80362,9.568e-05,9.568e-05,9.568e-05
46,1187.92,0.48353,0.89406,0.92531,0.79669,0.99427,0.88386,0.85682,0.27756,0.5295,0.79286,9.49e-05,9.49e-05,9.49e-05
47,1217.31,0.48393,0.89818,0.92504,0.79127,0.9851,0.88068,0.83948,0.33085,0.5341,0.80146,9.412e-05,9.412e-05,9.412e-05
48,1246.47,0.49257,0.88692,0.92651,0.7905,0.98318,0.89068,0.86359,0.28633,0.52788,0.79286,9.334e-05,9.334e-05,9.334e-05
49,1275.71,0.47606,0.87486,0.92266,0.79461,0.98543,0.88291,0.84305,0.30481,0.53069,0.7981,9.256e-05,9.256e-05,9.256e-05
50,1304.69,0.47517,0.84932,0.91798,0.79187,0.9844,0.88857,0.85071,0.30728,0.53051,0.79679,9.178e-05,9.178e-05,9.178e-05
51,1333.58,0.46778,0.86331,0.91638,0.79747,0.98743,0.88972,0.85021,0.30346,0.52488,0.79572,9.1e-05,9.1e-05,9.1e-05
52,1362.64,0.4802,0.89553,0.92161,0.77537,0.97897,0.88813,0.85658,0.28806,0.54029,0.79097,9.022e-05,9.022e-05,9.022e-05
53,1391.37,0.46583,0.85757,0.9152,0.7893,0.99133,0.88412,0.85971,0.26786,0.53411,0.78836,8.944e-05,8.944e-05,8.944e-05
54,1420.44,0.4744,0.86132,0.92042,0.78224,0.98515,0.88393,0.83972,0.32146,0.5378,0.80305,8.866e-05,8.866e-05,8.866e-05
55,1449.52,0.4662,0.85195,0.91971,0.78431,0.9916,0.88842,0.85738,0.28592,0.52504,0.79288,8.788e-05,8.788e-05,8.788e-05
56,1480.06,0.4556,0.85539,0.9138,0.78077,0.98625,0.89169,0.85845,0.292,0.52953,0.79312,8.71e-05,8.71e-05,8.71e-05
57,1509.14,0.45991,0.84526,0.91252,0.78627,0.99046,0.89375,0.86927,0.26399,0.51784,0.78721,8.632e-05,8.632e-05,8.632e-05
58,1538.82,0.45777,0.84259,0.91205,0.79589,0.9775,0.88143,0.85338,0.27211,0.51913,0.78878,8.554e-05,8.554e-05,8.554e-05
59,1568.03,0.45251,0.82897,0.91229,0.79219,0.98202,0.87917,0.82417,0.36595,0.52801,0.80452,8.476e-05,8.476e-05,8.476e-05
60,1597.58,0.46032,0.82324,0.91187,0.80349,0.9756,0.87793,0.84965,0.28221,0.50952,0.79152,8.398e-05,8.398e-05,8.398e-05
61,1626.74,0.4482,0.81206,0.91188,0.77403,0.99134,0.88711,0.85761,0.29607,0.5158,0.79109,8.32e-05,8.32e-05,8.32e-05
62,1656.36,0.44324,0.80546,0.90626,0.78948,0.9856,0.87881,0.84635,0.30041,0.52381,0.79228,8.242e-05,8.242e-05,8.242e-05
63,1685.81,0.44549,0.81414,0.90457,0.77421,0.98447,0.87766,0.85603,0.25291,0.50921,0.78423,8.164e-05,8.164e-05,8.164e-05
64,1715.37,0.44439,0.81089,0.90717,0.78741,0.9827,0.88629,0.85125,0.3035,0.51029,0.79256,8.086e-05,8.086e-05,8.086e-05
65,1744.75,0.44829,0.80922,0.91115,0.79523,0.98677,0.88493,0.85436,0.29014,0.50902,0.78947,8.008e-05,8.008e-05,8.008e-05
66,1774.89,0.44082,0.80888,0.90627,0.79483,0.98789,0.8877,0.86329,0.2705,0.50641,0.78867,7.93e-05,7.93e-05,7.93e-05
67,1804.55,0.43787,0.79767,0.90791,0.79577,0.98787,0.89104,0.86549,0.26102,0.49993,0.78631,7.852e-05,7.852e-05,7.852e-05
68,1835.8,0.44831,0.78806,0.91166,0.79398,0.99241,0.89388,0.86596,0.28129,0.50473,0.78926,7.774e-05,7.774e-05,7.774e-05
69,1865.46,0.44293,0.79291,0.91192,0.7846,0.98007,0.89216,0.85736,0.29016,0.49974,0.79168,7.696e-05,7.696e-05,7.696e-05
70,1894.61,0.43289,0.78517,0.90006,0.79466,0.99102,0.89602,0.87078,0.27255,0.50156,0.78724,7.618e-05,7.618e-05,7.618e-05
71,1923.46,0.44484,0.79617,0.90751,0.78208,0.99177,0.8866,0.86144,0.26218,0.50594,0.78705,7.54e-05,7.54e-05,7.54e-05
72,1971.93,0.43728,0.77771,0.90972,0.7935,0.98509,0.89004,0.86916,0.23984,0.48595,0.78236,7.462e-05,7.462e-05,7.462e-05
73,2022.8,0.42698,0.75203,0.90158,0.79413,0.9867,0.87604,0.84645,0.29379,0.49694,0.78968,7.384e-05,7.384e-05,7.384e-05
74,2077.38,0.42522,0.76545,0.8981,0.80896,0.96589,0.87523,0.85342,0.25884,0.49572,0.78424,7.306e-05,7.306e-05,7.306e-05
75,2116.5,0.43433,0.77503,0.90336,0.78482,0.99453,0.87704,0.85166,0.2556,0.49514,0.78433,7.228e-05,7.228e-05,7.228e-05
76,2171.78,0.43411,0.77541,0.90553,0.79617,0.98744,0.87519,0.85093,0.26793,0.5009,0.78616,7.15e-05,7.15e-05,7.15e-05
77,2198.91,0.4263,0.76521,0.90251,0.78839,0.97312,0.87888,0.85029,0.28346,0.50636,0.79026,7.072e-05,7.072e-05,7.072e-05
78,2229.64,0.42682,0.77587,0.90087,0.78755,0.98805,0.88222,0.85632,0.25776,0.50059,0.78499,6.994e-05,6.994e-05,6.994e-05
79,2260.7,0.42799,0.77036,0.90067,0.79604,0.98023,0.88355,0.86218,0.25777,0.4924,0.78467,6.916e-05,6.916e-05,6.916e-05
80,2324.14,0.42774,0.77478,0.89997,0.79123,0.98176,0.87432,0.85545,0.24644,0.49515,0.7828,6.838e-05,6.838e-05,6.838e-05
81,2371.7,0.41597,0.73865,0.8961,0.78961,0.97737,0.88328,0.85933,0.25629,0.48854,0.78522,6.76e-05,6.76e-05,6.76e-05
82,2433.12,0.42439,0.74627,0.90378,0.79239,0.98875,0.89075,0.86446,0.28595,0.49968,0.78936,6.682e-05,6.682e-05,6.682e-05
83,2477.09,0.4182,0.74868,0.89912,0.78321,0.98365,0.87958,0.86114,0.25706,0.49253,0.78514,6.604e-05,6.604e-05,6.604e-05
84,2533.51,0.41351,0.76914,0.8982,0.795,0.98661,0.87949,0.84764,0.28532,0.49141,0.78838,6.526e-05,6.526e-05,6.526e-05
85,2584.04,0.41207,0.72672,0.89413,0.79085,0.98477,0.88421,0.86619,0.24505,0.492,0.78207,6.448e-05,6.448e-05,6.448e-05
86,2630.53,0.41213,0.75153,0.89879,0.78491,0.99,0.89053,0.86834,0.25277,0.48421,0.78241,6.37e-05,6.37e-05,6.37e-05
87,2679.85,0.42319,0.76694,0.89992,0.79473,0.98904,0.88388,0.86336,0.24638,0.48949,0.7831,6.292e-05,6.292e-05,6.292e-05
88,2742.03,0.41068,0.72775,0.89468,0.79573,0.98546,0.87957,0.85634,0.25585,0.49801,0.78383,6.214e-05,6.214e-05,6.214e-05
89,2784.59,0.41756,0.73261,0.90063,0.78878,0.99306,0.88433,0.86099,0.25255,0.49834,0.78259,6.136e-05,6.136e-05,6.136e-05
90,2815.92,0.40839,0.71446,0.89527,0.79145,0.99301,0.88481,0.85501,0.2898,0.49322,0.78939,6.058e-05,6.058e-05,6.058e-05
